2808	756
1639	2848
1639	930
1452	1676
631	2707
631	3945
631	2529
2525	3749
2525	2655
2525	2060
2525	3084
1809	2655
1809	1784
422	2655
4090	584
4090	1388
4090	497
4090	3002
4090	2441
4090	2021
4090	2637
4090	4244
4090	3355
4090	4392
979	2796
979	4235
979	1764
3319	2655
3319	1872
3319	2977
3319	3049
3878	2977
3878	2478
3878	1792
3878	4470
3878	4280
3878	3531
3878	1917
3878	1609
3878	703
1460	2189
1460	2478
1460	3026
4065	2794
4065	2518
4065	4090
4065	756
4065	3962
4065	1239
4065	1082
4065	1789
4065	4235
4065	807
4065	703
4065	1752
2808	3647
2808	1297
2808	4235
2808	2223
2808	1005
2808	2529
2808	2494
2808	910
2808	1752
2808	667
2808	3525
1652	1773
1652	2478
1652	4235
1652	757
3535	2433
2585	4047
2720	2694
2720	4233
2720	807
670	1502
3726	2189
3726	2478
3726	807
3726	2529
3726	3593
4367	1129
4367	2694
4367	2655
4367	4047
4367	2518
553	2761
4367	1172
2767	2329
139	2478
139	3740
139	497
139	744
139	4307
139	1172
139	3380
4090	807
4090	2529
4090	703
4090	1752
4090	2083
4090	4540
646	2529
3418	3501
3418	3610
3303	2655
3303	2080
3303	4280
3049	2655
2478	372
2478	795
2478	2951
2478	4270
940	93
3102	4528
4254	3769
377	4235
517	3750
4422	497
4422	2588
2874	2975
2874	2255
2415	2430
3852	1773
947	2655
2169	3019
1995	2472
1995	904
1995	1170
1995	2398
1995	2681
2431	2694
2431	2655
3216	4105
4124	4465
4124	2655
4124	611
4124	2478
4124	497
4124	1789
4124	3781
4124	1311
1045	2655
1827	2655
1827	1984
319	1026
319	2655
319	2977
319	2478
319	4168
319	3962
319	2529
23	3782
23	2478
23	121
23	407
23	781
3436	807
3741	4235
3594	2529
1792	2694
1792	2655
3316	2655
2780	2655
1446	2977
1446	2518
1446	3962
1446	4484
1446	2529
4168	4280
437	4252
4504	3734
4470	2329
4470	4372
3578	2655
3578	2478
3578	3052
3578	4235
760	3443
760	667
3461	1903
3461	1669
2060	23
1259	2655
2481	1599
2481	2794
2481	497
2481	3033
535	2529
3494	584
3494	2694
3494	3420
3494	2655
3494	1071
3494	1741
3494	2347
3494	2794
3494	1452
3494	3838
3494	1111
3494	2529
3494	2326
3494	3651
1178	2478
2462	2694
1267	2855
3083	584
3083	2655
3083	2794
3083	807
2609	2655
2609	4090
2609	1981
2609	3788
3429	54
4065	584
4065	1773
4065	2430
4065	1435
4486	4487
1940	3209
1588	462
1588	2655
1588	1664
1588	1297
986	2694
986	2529
1351	2655
1351	807
2114	2694
2114	2794
2114	2529
2114	703
2112	1264
734	2655
734	4235
1607	2655
2970	999
2970	4465
3477	159
3301	1176
3477	1789
3643	2518
3034	497
1068	2655
1068	2478
1068	3052
1068	2223
1068	807
1068	2985
1159	2043
2113	340
2113	4280
2113	3647
2113	2908
2113	3979
2113	1111
2113	2529
4497	819
4497	2694
4497	1773
4497	1026
4497	3169
4497	2478
4497	4168
4497	497
4497	3052
4497	2966
4497	3760
4497	3531
4497	4235
4497	807
4497	2329
4249	2637
4249	2529
4273	2478
4273	497
240	873
240	1309
2060	873
1462	2478
240	360
1225	2655
1225	611
1225	2977
1225	2478
1225	1636
1225	2329
1225	1609
905	2655
172	2655
172	3368
172	497
172	1641
172	4235
172	2988
1609	807
172	2825
2379	2962
2196	2655
2196	1609
2829	2655
2829	1030
2829	2478
2829	2529
2829	703
2829	3121
2829	2291
2518	372
2518	2373
2518	2189
2518	1973
2518	1889
2518	2149
2518	2794
2518	139
2518	4090
2518	2478
2518	3740
2518	4470
2518	2731
2518	2516
2518	1693
2518	1841
2518	756
2518	252
2518	2966
2518	2895
2471	1306
2518	3443
2518	2441
2518	1715
2518	2005
2518	1239
2518	4455
3301	1657
2518	4270
2518	3150
2518	3288
2518	2137
2518	4411
2518	1082
2518	1847
2518	3180
2518	4383
2518	1789
2518	4235
2241	807
2518	2738
2518	953
2518	3503
2518	3668
2518	1640
2518	3781
2518	1038
2518	3615
2518	1722
2518	703
2518	2607
2518	3694
2518	3610
2518	1936
2518	3651
2518	628
2518	321
522	807
3200	1773
3200	2655
263	584
263	2053
263	3935
263	1691
263	2794
4367	2529
139	807
18	2529
3386	4280
224	3845
224	1269
886	2592
631	2694
631	3381
631	2655
1995	2532
1995	1309
1995	2520
1995	704
2313	3049
2313	2097
979	4427
979	4416
979	4398
979	2053
979	1599
979	1263
3577	3688
979	2977
979	4095
3687	3641
3026	2694
3026	2531
3026	296
3026	1135
3026	471
3026	3494
3026	2518
3026	474
3026	497
3026	756
3026	1122
3026	795
3026	2637
753	3542
3026	4235
3026	3894
3026	3010
3026	953
3026	4010
3026	3341
3026	4322
4536	2655
4536	1831
4536	4235
3620	611
3620	3494
3620	2966
1234	1239
3465	606
3465	2518
3465	2478
339	2655
339	321
2763	3843
2763	2553
3611	4139
2763	873
2763	704
3006	2618
1174	497
2175	863
2175	2438
2175	2518
495	4280
495	4235
495	2529
474	2478
3623	1824
3623	2694
3623	1773
3623	2276
3623	3040
3623	3053
3623	1973
622	2655
927	4149
1897	2977
1664	4340
3289	899
2343	2655
2343	2977
2343	33
2343	4235
2343	2529
1157	2266
148	2694
148	2478
148	4470
148	4280
148	497
148	2607
3388	2655
3388	4440
3388	554
1651	2655
1294	4090
329	2518
3806	1144
2261	4235
3390	2531
3390	1773
3390	296
3390	1145
2461	2655
337	584
337	2694
337	2655
337	2977
337	2794
337	2518
337	1664
337	4340
337	3962
337	2707
337	4235
337	4333
337	703
337	294
1546	3457
4457	2478
4457	300
4246	2655
2731	795
2731	4235
2731	1329
3061	372
2731	1980
2731	1100
2731	1752
2012	2655
2012	3700
2012	2331
2012	1877
2012	1914
2012	4088
1299	1663
3971	340
3971	2977
3971	2794
3971	2518
3971	4280
3971	2529
3971	910
3971	321
2216	2478
2216	33
952	2694
952	340
952	3935
952	3962
952	2137
952	1100
3820	3867
953	4476
3820	1263
3820	2518
3820	2529
3820	1752
3988	2955
217	4178
217	3725
217	3387
217	2794
217	3169
217	2518
217	2478
217	744
217	1274
217	2529
2400	2655
2400	2518
2400	2529
170	2655
170	1872
170	23
170	96
170	4235
170	4333
170	916
170	400
170	554
170	1914
2433	3509
2433	4139
2433	1023
3067	3019
2587	2655
2587	639
2587	3859
2587	2518
1081	2655
2741	4532
1306	1778
2302	121
2302	3218
3949	1409
1981	445
1981	2083
3535	4183
117	2529
3875	2655
744	584
744	372
744	2053
744	2001
744	497
744	3496
744	807
744	4294
744	1609
744	703
744	1752
744	4021
3419	3613
99	2694
99	2655
99	2518
99	23
99	1145
99	4280
3760	807
4306	2518
4306	2529
2564	2478
3730	3099
3730	3387
3730	799
3730	2529
2031	2694
4319	2478
576	3613
576	2694
576	2655
576	1263
576	2518
576	2731
576	2654
576	2588
576	4235
576	2329
576	2529
576	1273
576	930
3962	584
412	1435
4167	131
4167	2694
4167	3749
4167	4532
4167	4047
4167	4090
4167	2478
4167	4280
4167	744
2572	2478
2572	3978
2807	2655
2807	4235
3476	2794
2688	578
4280	2478
4280	497
4280	2951
4280	1172
4280	3380
4280	3355
4280	4481
4280	1936
2900	2655
2900	143
33	2655
33	4285
33	4235
570	3400
570	2529
2875	2655
2875	2518
1742	1773
1742	2655
1742	2977
1742	4280
3308	2655
3308	4235
3308	807
2148	2478
1950	2478
2148	2529
2148	1495
4024	4235
4094	1778
4094	3843
56	2655
4094	4396
4094	2709
1303	2655
1303	2529
250	2977
250	2347
250	2478
250	497
3088	1108
266	2694
266	1773
266	2655
266	2518
4307	4171
4307	2655
4307	1336
4307	3962
4307	2529
4307	1609
1626	497
1626	4235
1626	4139
1626	3507
1626	554
1626	883
2752	2478
616	807
1907	3962
2799	3613
2799	4427
2799	584
2799	1773
2799	4416
2799	1857
2799	1263
2799	3935
2799	2794
2799	2518
2799	2478
2799	4280
2799	744
2799	2966
2799	3962
2799	2441
2799	1715
2799	3979
2799	3380
2799	807
2799	2329
2799	2728
2799	1111
2799	2529
2799	3781
2799	703
891	2966
260	2348
2654	4131
256	2694
256	2655
256	1051
256	157
256	4496
2139	1528
3643	2478
953	1752
1041	2832
832	2529
2064	2694
2064	2478
2064	2529
2064	703
511	2820
3752	2504
1541	497
2367	497
1541	3294
214	1477
2367	4235
1886	623
3761	807
3761	4276
1180	3782
939	4090
961	807
961	2529
1082	1026
1082	807
1082	1100
1082	2614
1082	2718
3270	847
3270	3202
1318	296
1318	2655
1318	2794
1318	2966
1318	1111
3843	1778
3843	2401
3843	2661
3843	2849
3843	2520
1683	2520
3843	704
3843	2709
1610	2719
1812	1048
950	2518
950	2478
950	2966
950	4235
950	3206
950	2614
972	628
4114	2655
1156	1752
2424	2655
2795	4458
4521	2529
2549	2655
3043	807
2218	956
482	2655
2329	2529
2329	1609
1670	2529
2985	807
871	2503
871	2655
871	2478
871	497
871	2297
871	4235
871	359
871	45
159	497
159	4235
159	143
159	28
3887	2655
3887	224
3887	2545
4485	2655
4485	2761
4485	2568
4485	554
3301	2372
3301	584
3301	2694
3301	1575
3301	1773
3301	3381
3301	3749
3301	340
3301	611
3301	3784
3301	4223
3301	3170
3301	710
3301	4472
3301	1171
3301	1030
3301	1320
3301	965
3301	1872
3301	2836
3301	213
3301	1831
3301	1690
1448	2494
251	404
2505	1859
2505	2263
3662	2655
3194	11
4327	2738
3024	2655
3024	497
3753	2518
4004	4235
4004	3258
4004	3370
2785	2655
2785	4089
3414	2655
3414	497
3588	4517
2110	4204
2110	3287
2110	3755
3158	2655
95	4090
95	3978
95	1617
483	2478
2901	2655
1624	3610
676	4235
676	1475
676	554
2382	41
1296	2529
1379	2655
1379	2184
1379	4456
1379	2736
1853	4139
3844	500
3844	3501
2563	1026
2563	4235
3869	3150
2167	3099
2167	1690
2167	3750
2167	3206
2046	2694
2046	1026
2046	2478
2046	4235
2304	2655
2057	1778
2057	2132
2057	2472
2057	4250
2057	2681
2057	53
2057	873
2057	2087
2057	4207
2057	3584
2057	2051
2057	1461
2057	2709
4220	2447
71	3962
4281	2655
1012	2655
1329	2655
1329	4235
1329	2529
164	340
164	744
4498	497
1573	2655
1199	372
2495	2347
864	2655
1125	2430
1125	2655
3327	1617
4213	2588
1772	121
772	1773
772	2655
957	2503
957	4427
957	2531
957	578
957	2518
957	2799
957	1786
957	2811
957	2223
4505	709
3067	2794
3067	2518
3067	2478
3067	744
3067	1228
1557	2655
2636	2694
2636	2478
1404	4235
1404	2529
735	819
735	3782
735	4090
735	2478
30	3309
30	584
30	2694
30	1435
30	296
30	2655
30	4047
30	908
30	2347
30	1135
30	2518
30	2478
30	3740
30	4168
30	1693
4167	4235
30	3883
30	97
30	4411
30	1847
30	1572
30	2765
30	807
30	1600
30	2329
30	4357
30	953
30	3503
30	2529
30	1752
30	294
18	372
18	2481
3740	4427
3740	2531
3740	2655
3740	1051
3740	3916
3740	4090
3740	4307
3740	3979
3740	3380
3740	2234
3740	2329
3740	2529
665	2655
1456	2694
1456	2655
1456	340
1456	1984
1456	2518
1456	2478
1456	1122
1456	1220
1456	1789
1456	4235
1456	2279
1456	3585
4440	4235
4440	4488
4440	2529
4106	2694
4106	2655
4106	2518
4106	4090
4106	2478
4106	756
4106	3979
4106	3380
4106	2529
2847	2694
2847	2655
2847	340
2847	497
2847	2663
4089	4235
4089	143
4089	297
1411	2655
1646	1632
3954	2655
2398	1778
2398	615
2398	2763
2398	1011
2398	3208
2398	3659
2398	1886
2398	3703
2398	2520
2398	2709
1145	2655
1145	4235
1145	4010
2444	3542
1521	2478
1521	2966
1521	3962
1521	807
1521	2529
2590	584
2590	2677
2590	2655
2590	2977
1981	1020
1981	1636
1981	1054
1981	2811
1981	2223
1981	2738
1981	1688
1981	4347
1981	1537
2670	4090
2670	3358
2670	807
3520	2977
3520	2518
3520	4235
756	1030
1787	2478
756	2478
756	497
756	73
3892	2694
3892	2655
3892	2977
3892	4280
3892	2985
3892	2529
3382	2694
1122	1980
1122	3010
1122	2810
1122	1752
1122	731
3630	2478
3630	1617
3630	1752
1226	2518
1226	3962
1226	4235
1226	2529
1226	1752
540	2655
540	2977
540	4190
1656	1778
1656	4207
4055	807
1902	2655
2433	2655
1807	2515
1807	121
2396	3131
4022	2794
4022	2786
4022	2811
4022	4347
2	1773
2	2655
2	2977
2	2518
2	2529
4083	4179
4167	807
4167	2529
4167	1100
4167	3501
1591	2694
1591	2478
1591	2529
3713	1936
3647	2694
3647	2655
3647	2794
3647	4090
3647	4280
3647	1172
3647	4139
3647	2097
3443	2655
3443	744
3443	2966
3443	4484
3443	1297
3443	4235
1490	2474
836	395
4142	3962
4142	845
3866	1466
3531	2478
2729	2655
2729	2214
2729	2518
2729	2529
2307	2655
4478	4207
1338	2518
1338	1505
2890	173
258	1778
258	704
3904	2655
3337	2694
3337	2655
1657	1051
1657	2478
1657	4280
4411	2529
1657	1752
2986	4537
3978	2694
3978	807
3978	2529
1175	4418
1316	908
857	2655
857	1172
857	4235
857	1663
3967	340
3967	2478
3967	2761
1993	2694
1993	4047
1993	1864
1993	4280
1993	1981
1816	2005
2966	4427
2966	584
2966	1026
2966	372
2966	1171
2966	2347
2966	2478
2966	4168
2966	4280
2966	32
2966	1917
2966	4397
2966	1752
4285	2478
4285	1242
4340	294
3002	2478
3002	1020
3002	807
3002	2290
2439	2655
2439	807
2420	300
4515	2478
4515	497
420	1051
420	807
2955	584
162	3806
2955	2977
2955	4280
2955	497
2955	4307
2955	1686
2955	807
2955	204
2955	1609
2955	2880
3493	2478
2781	2518
2781	807
2951	2977
2951	1636
2951	1936
2951	3651
2411	807
1943	2655
3962	807
3962	703
3962	1752
4031	2694
4031	2977
435	2694
3450	1111
4255	2655
1598	2478
3329	497
3329	807
643	2529
3048	1773
3048	2655
3048	2518
3048	3052
3048	744
3048	2966
3048	3979
3048	1239
3048	4235
3048	2329
3048	2529
1084	3867
1084	2478
1084	2732
1084	2529
1040	1688
1934	4235
1934	1552
1430	2655
1430	497
1430	2488
1430	3885
3459	2694
3459	703
166	549
1409	4090
3755	240
2925	2655
3755	2504
1735	3318
1735	1752
1515	4012
1515	4235
1515	2946
1515	3362
856	2655
856	2707
856	954
3235	578
3235	497
3235	4235
355	2655
355	2518
355	1172
2987	934
271	197
4268	2595
4268	4300
4475	2655
4475	1493
1020	2655
1020	2001
1020	2794
1020	4168
1020	807
1020	2529
1020	703
3868	2655
2222	1091
851	4427
851	2794
851	497
248	131
248	2655
248	756
1621	2529
1939	584
1939	1026
1939	296
1939	2655
1939	2794
1939	2518
1939	2478
1939	1572
1939	953
298	2985
298	1752
1819	2655
1944	2655
4351	2655
4351	156
662	1433
662	1437
2804	807
3112	2655
1673	2503
1673	2491
1673	3286
1673	2655
1673	461
1673	1330
1673	497
1673	3190
1673	592
2470	2655
3722	2655
3797	554
568	1021
3571	2694
3571	3749
3571	2655
3571	1320
3571	2977
3571	1448
3571	807
3571	2529
1547	2655
1547	221
1547	682
1547	497
1547	3838
1547	4330
1547	2529
1547	2663
1547	112
2674	2655
464	3935
2603	3962
3011	2694
3011	296
3011	2655
3011	1111
3011	2529
3011	396
427	2655
427	4235
1936	807
2021	584
2021	2694
2021	296
2021	2655
2021	2794
2021	2518
2021	474
2021	744
2021	1347
2021	3460
2021	1111
2021	1840
2021	1053
2021	703
2021	1752
2021	3833
2567	2655
2567	744
1709	4028
4203	807
2931	2694
2931	1773
2931	2655
2931	2518
2030	1718
2839	2655
2839	1053
4026	2694
4026	2655
4026	2156
4026	3935
4026	2518
4026	4090
4026	2478
4026	2967
4026	1847
4026	807
4026	2329
4026	1640
4026	703
4026	1752
3036	4235
3140	2655
3317	2243
343	2491
343	4465
343	2478
343	4440
343	3388
343	2016
2595	2478
2595	708
1949	497
4454	2694
4454	2794
4454	2478
4454	4280
4454	4333
4454	2529
4454	1311
4454	1752
308	2694
308	2518
1593	2518
98	2694
98	2655
98	639
98	1294
98	4280
98	1377
234	1502
1565	2655
1565	340
1565	2977
1565	2518
1565	3555
1565	744
1565	2529
2378	2655
3607	1635
3607	2828
3623	2478
3623	744
3623	2966
2535	2655
3789	2655
3789	2977
3789	2518
3789	807
3789	1111
3789	2529
3789	1609
57	4235
57	3335
867	3933
3954	2694
3954	340
3954	2478
237	4500
433	2529
2444	1508
2444	1239
2444	1082
2444	1716
2444	321
1124	2655
1124	4398
1124	491
1124	45
4073	2846
4073	2655
4073	1135
2481	3380
2481	703
2481	1752
2481	3173
2175	3400
4505	2655
4505	4336
4505	4090
4505	2478
4505	3974
4505	1816
4505	3979
4505	2223
4505	1161
4505	703
3580	2655
1330	497
1330	3133
1330	807
1366	2694
1366	340
1366	2518
1366	2478
1366	744
1366	4307
1366	807
1366	1111
1366	2529
1451	1392
1451	2655
1451	2518
1451	1145
1451	1162
1843	2655
1843	2840
1711	1077
1711	2002
2861	2529
2342	2655
2342	321
1546	3554
3555	3758
1592	807
1388	1677
1388	1664
1388	744
1388	3055
1388	4235
1676	2655
1676	1984
1676	2977
1676	2478
1676	4235
1676	803
2415	3876
2415	2694
2415	1789
2415	637
2415	3845
2415	1100
2415	1718
2063	4207
4147	3962
3067	1111
2394	4235
2394	3822
4430	795
4430	3355
4430	2618
4430	873
4430	2709
3234	2655
3234	4235
3600	2655
4173	4509
4173	2685
4173	2529
4173	1799
1805	4235
4520	2655
4520	2478
4520	2312
4520	1144
4520	1156
4520	1840
4520	2529
1521	2694
1521	2655
1521	1030
1521	3377
1521	1263
1521	3169
2590	1263
2590	2794
2590	4090
2590	2402
2590	3358
2590	4411
2590	807
2590	1600
2590	2529
1331	1026
1331	4235
25	4252
1327	2694
1327	3377
1327	2478
1327	3740
1749	584
1749	2694
1749	1773
1749	296
1749	2977
1749	2955
1749	1636
1749	4294
1749	2529
2081	2695
1981	819
1122	2478
977	2655
977	218
918	3288
1906	4235
1906	3130
1906	4316
3155	624
698	4010
795	1773
795	2618
795	1111
795	2529
795	1666
795	4193
795	1774
795	2494
795	1752
795	428
795	28
1669	1582
1669	76
37	2655
1975	4169
1975	300
495	2655
3623	3644
3623	4168
3623	1145
3623	1864
3623	2365
3623	2796
3623	489
3623	2223
3623	807
3623	2529
3623	1311
3623	294
3623	2812
1	2694
1	2655
1	1617
2261	2694
2261	2655
2261	1051
2261	2748
2261	497
2300	1935
2300	2047
588	2655
957	2329
957	910
957	1688
957	2033
957	550
4262	2655
4262	3955
4262	1459
2329	584
1462	2966
2471	4358
2471	2060
2471	3196
2471	3659
2471	2681
2471	3897
2471	85
4007	4402
1869	4235
1735	807
2441	2529
2588	1609
2474	2694
2474	1361
895	2529
3044	2694
3044	340
3044	2731
3044	3443
1962	1546
845	744
845	4307
845	3647
845	1715
845	1172
845	4235
845	807
845	953
845	1609
845	910
4167	2441
4167	3979
4167	4153
4167	1172
3443	2663
3443	133
4159	2655
4000	578
1237	2655
2292	2694
2292	2529
1735	1054
3044	2529
3044	1752
2889	4280
2889	497
2889	3962
471	2478
471	2529
3530	2794
4388	4235
1378	2655
1636	2478
1636	4089
1636	1361
1636	807
1636	4476
1636	1936
4226	399
3983	2655
1767	3437
1767	2529
1054	2694
1054	372
1054	2977
1054	2478
595	962
595	3205
595	2760
1239	1026
1239	3484
1239	2977
1239	744
1239	2966
1239	3962
1239	2441
1239	3358
1239	1789
1239	4235
1239	2223
1239	953
1239	1111
1239	1161
1239	2494
1239	1752
1239	2291
3882	1111
3882	2529
2902	2694
2902	1773
2902	2478
2902	807
562	2478
562	4222
3643	584
3643	2655
3347	2478
3883	2694
3883	2819
3883	851
3883	2529
4543	2655
4142	2486
4142	4333
4142	2529
4142	2494
1791	1693
1791	2291
4283	2655
2176	2189
4291	4166
4291	2655
4291	2478
1421	1636
3550	2655
3550	1779
3550	1716
3550	2529
553	910
3102	1154
1299	1084
2581	2694
2581	2655
2581	1111
2581	2529
2335	2681
2335	3584
2335	2051
2543	2655
2543	23
2543	807
1472	2655
1472	3668
845	2977
845	2794
2967	294
2967	2217
3409	1773
1437	79
1437	1774
1437	28
3533	372
3533	4280
2325	3085
1172	4265
1172	819
1172	2694
1172	4171
1172	3040
1172	1290
1172	2001
1172	3782
1172	2794
1172	4090
1172	2478
1172	1861
1172	3002
1172	3962
1172	1228
1172	3883
4108	4044
3175	2478
3772	2478
3772	2529
3772	2760
1228	3355
1228	2529
1228	1609
2492	497
2492	1040
1578	4239
2542	2803
2119	1811
1256	2478
1256	4280
1256	3647
1256	97
1256	1172
1256	807
1256	4357
1256	910
1256	4322
2828	2121
2828	282
1597	584
1597	2655
1597	2977
1597	1889
1597	2478
1597	744
1597	2761
1597	851
1597	2889
1597	1657
1597	2693
1597	182
1597	2529
1597	3688
1597	1609
1597	2163
1597	2217
4484	4090
4484	2478
4484	744
4484	1636
4484	1752
4484	2548
491	2694
491	3749
491	2518
491	1388
3077	2977
3077	4090
3077	73
3077	2329
3077	2529
1834	2655
1834	2478
1834	4235
1834	3501
3701	1336
3701	4280
3451	2655
1786	3313
1786	3670
4399	4430
1464	584
1464	2694
1464	1773
1464	3749
1464	2977
1464	2794
1464	2518
1464	2529
1464	703
1988	1778
3347	2694
4376	2478
3463	954
935	2655
935	1021
935	2693
935	1842
837	2478
837	3567
587	2655
1144	2655
1144	1437
1144	3670
1144	397
1865	1773
1865	2518
1865	2478
1865	4235
1865	1100
111	4
3979	2655
3979	1263
3979	4090
3979	2478
3979	4280
3979	3443
3979	2581
3979	4235
3979	1005
3979	1111
3979	2494
3979	910
3979	703
3979	1752
3979	294
3979	2718
2889	2694
3643	4280
3643	744
3643	1082
3643	3380
3643	2234
3643	1572
3643	2985
3643	873
3643	2529
3643	4278
3643	2760
1997	3613
1997	2694
1997	3675
1997	2655
1997	2478
1997	3246
2755	4235
376	807
376	2529
647	2374
647	4090
647	807
3862	1800
884	2655
4290	23
1190	2655
4053	2694
4053	2478
4053	3962
4053	2761
4053	2529
94	2694
94	1263
94	4090
94	2478
94	497
94	4235
94	807
94	4294
94	156
94	1688
94	3517
94	2719
3933	673
2153	2503
2153	1257
2153	2694
2153	1026
2153	1736
2153	1984
3150	2637
3150	445
985	2478
3456	1528
3788	2374
3788	2655
3788	3040
3788	1171
3788	1857
3788	2794
1341	1172
4495	1235
4495	28
1584	1111
159	1026
159	2655
159	3542
1172	1082
1172	3380
1172	4235
1172	3836
1172	2517
1172	807
1172	1600
3843	1021
3843	548
3843	3208
3843	53
3843	1886
3843	3897
3843	1408
3843	4207
1812	2022
1812	2266
1812	1171
3259	462
3259	2655
3259	2518
3259	807
1179	2478
1179	497
1179	4131
1179	4235
3244	3218
3301	3494
3301	2518
3301	2478
3301	2279
345	2529
4	4082
4	3617
4	3179
1282	2655
1282	4235
4037	1263
1282	2529
2769	2655
2769	4235
608	3890
1886	1594
1886	240
1886	873
1886	328
1886	2520
1886	704
1886	2709
1886	2934
2952	2655
2952	4235
2952	3313
860	497
860	1297
2434	2655
4294	4090
4294	807
4294	294
966	717
2190	1778
2190	1369
4335	180
3845	2494
3845	3058
2865	2243
2865	4518
2865	1217
2865	2037
2865	4137
2865	2029
2865	965
2865	578
2865	1889
2865	2347
3897	2520
2865	497
2865	2297
2865	4235
2865	4333
3897	2479
3897	704
878	672
1509	738
1212	1297
1794	4041
1631	2061
1631	1128
1507	3545
1507	497
1507	4235
10	4235
2637	3380
672	2655
3832	807
3832	3357
1463	4235
3761	2655
3761	1789
3761	4235
3761	3501
3123	3038
3123	3250
705	4010
3123	404
1932	497
753	2478
2234	372
2234	240
2234	1228
329	1111
3180	3810
1660	2503
1660	278
1660	2655
1660	1217
1660	3377
1660	578
4358	2057
4358	1305
4358	3659
4358	2681
4358	3823
4358	3897
4358	873
2463	2655
2463	1952
55	3006
888	1773
888	2655
888	4235
888	3634
233	4341
1149	45
1361	2478
1361	608
1361	2529
1572	807
1716	3781
4289	4063
62	459
3238	2529
4538	2694
4538	915
4538	296
4538	40
4538	2840
4538	23
4538	1744
4538	274
4538	1191
4538	2193
4538	42
4538	2651
2254	2655
2254	2819
2254	3962
2254	807
2254	2529
4154	1080
1479	4235
1479	4139
1479	871
1479	417
1479	3501
1479	332
1479	2663
1479	669
1471	3688
983	3404
983	3231
3945	3173
3059	4402
3059	4532
3059	2478
3059	1906
3059	2297
3059	4235
3059	3846
3059	3229
3059	1901
3059	4182
3059	3525
489	1609
1356	2655
1356	2478
1356	2966
1942	4235
1942	2618
1942	28
2789	2655
2789	4413
2789	1080
2789	3233
3703	1224
1476	2655
1476	4235
1675	442
344	416
344	278
344	2655
344	3377
344	578
344	4084
344	2518
344	1579
3350	1587
344	4162
344	4240
344	554
344	4155
344	3547
4122	3286
4122	2655
4122	2297
4122	554
4122	1752
3092	3286
3092	2655
3092	2347
3092	3494
3092	23
3092	497
3092	1297
3092	4037
3092	554
3092	2726
2566	1664
2566	1228
3190	554
3190	3670
3881	2694
2811	3989
1937	2655
1937	3177
1744	1478
4258	3052
1744	1100
1744	42
1744	3130
1744	499
1744	3764
678	1388
678	1862
2223	4072
2223	2655
2223	2478
2223	1082
2223	204
2223	4347
793	2655
2293	1600
2416	2655
2416	497
2416	4235
2842	2655
2842	4235
2428	2655
4253	4144
4253	1860
4253	69
3508	1334
2811	1889
2263	2503
2263	278
2263	692
2263	2311
2263	4235
2263	2618
2263	2529
2263	3257
2263	434
2263	3610
2263	3585
2263	28
1399	1086
1399	2655
1399	728
1399	4541
1399	2386
1111	4322
1399	1468
1399	1091
1399	3814
1399	3432
3672	23
4392	584
4392	807
1274	1925
3656	2655
3656	744
3656	1299
2911	4356
2344	497
3629	752
817	2932
817	2133
817	2655
817	1590
817	2326
817	321
2085	497
3196	2779
3196	2436
3196	1525
3196	2681
3196	1300
487	2655
3196	873
3196	3703
3196	1743
3196	3104
3196	4523
3196	1683
1717	1752
1431	3613
1431	1065
1431	2655
1431	4271
1431	497
1431	2994
2927	2655
2927	4235
491	1299
491	1842
1034	45
1034	3625
12	2694
3471	3501
2130	1813
2215	4149
4491	2478
4491	294
4361	2655
4361	1732
2818	2655
2121	2191
2121	2179
1735	3377
1735	2977
330	2655
423	1257
423	4514
1220	2655
1220	3377
1715	2655
1715	1030
1715	2977
1715	2478
1715	1657
1715	2529
1715	4193
1715	3610
984	2694
984	2977
3788	497
3788	3962
3788	2588
3788	1347
3788	1000
3788	807
3788	4357
3788	953
3788	873
3788	2529
3788	703
3788	4021
3788	294
872	4235
4202	360
4414	1091
1341	2694
1341	1773
1341	4047
1341	1030
1341	2836
2605	2310
2605	4516
1900	2655
1900	4235
1132	2694
1132	2977
1132	2518
1132	2529
1132	2291
1254	2611
3671	131
3671	3749
3671	296
3671	340
3671	2630
3671	2053
3671	1263
3671	2733
3671	1690
3671	4090
3671	3979
3671	1636
3671	2637
3671	934
3671	953
3671	608
3671	3615
3671	1100
3671	1609
3671	1752
3671	1454
2471	4396
2471	4448
2471	3932
2471	704
2724	2478
2724	2085
4049	2655
1494	2478
1253	3718
1253	791
1029	2977
623	4165
623	2888
623	2681
623	4448
299	1873
299	2655
2707	934
3072	2655
4420	1111
4420	2529
1394	2655
1655	2655
1655	4335
3351	2478
1297	462
1297	4280
1297	4235
1297	133
1926	3049
4013	873
4013	3584
681	2262
3909	584
3909	2794
3909	807
1653	2401
1653	2472
1653	2655
1653	1482
1653	1525
1653	2471
1653	1309
1653	3331
2937	2655
1424	2312
3288	2478
3288	3355
3288	3341
938	1111
3766	584
3766	1936
3785	773
3785	2529
1172	2985
2910	2655
1847	2794
1847	703
1847	294
1163	4090
1163	4280
1812	2694
1812	3749
1812	296
1812	611
3259	2529
1403	1752
3501	143
1182	2732
3380	2478
3380	73
3380	4139
3380	2533
3380	807
3380	2529
3380	1642
1996	3286
1996	2655
1996	3424
1996	218
2244	2803
3460	3894
1686	2694
1686	497
1686	4235
1574	2655
1574	4235
1574	3220
